,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"popularity_module_non_topic_women[10, 11]",125.193,97.253,-57.99,306.183,1.688,1.237,3304.0,7328.0,1.01
"popularity_module_non_topic_women[10, 12]",120.084,84.008,-39.645,278.661,5.396,3.82,243.0,5804.0,1.02
"popularity_module_non_topic_women[10, 13]",-129.919,95.14,-305.962,50.989,7.232,5.122,171.0,6497.0,1.02
"popularity_module_non_topic_women[10, 14]",-179.088,100.6,-371.988,3.716,7.168,5.076,195.0,6399.0,1.02
"popularity_module_non_topic_women[10, 15]",-19.065,163.989,-312.239,290.885,52.474,38.273,10.0,63.0,1.31
"popularity_module_non_topic_women[10, 16]",29.794,81.145,-121.769,180.515,9.291,6.595,76.0,427.0,1.04
"popularity_module_non_topic_women[10, 17]",-8.367,85.018,-164.376,154.41,8.885,6.303,92.0,3436.0,1.04
"popularity_module_non_topic_women[10, 18]",62.743,79.807,-86.827,212.307,9.702,6.89,68.0,847.0,1.04
"popularity_module_non_topic_women[10, 19]",84.481,138.567,-169.34,346.35,45.316,33.1,9.0,49.0,1.33
"popularity_module_non_topic_women[10, 20]",352.97,223.014,-98.53,699.842,90.585,67.416,7.0,31.0,1.5
"popularity_module_non_topic_women[10, 21]",-485.602,390.727,-1092.69,105.188,20.326,14.384,955.0,1738.0,1.02
"popularity_module_non_topic_women[10, 22]",184.457,138.461,-65.055,423.669,53.759,39.822,7.0,109.0,1.53
"popularity_module_non_topic_women[10, 23]",-491.144,327.737,-1082.39,28.12,23.543,35.674,399.0,241.0,1.16
"popularity_module_non_topic_women[10, 24]",0.362,290.419,-537.737,540.746,2.122,2.602,18794.0,10029.0,1.0
"popularity_module_non_topic_women[10, 25]",-0.073,288.154,-539.615,552.307,1.957,2.617,21667.0,10798.0,1.0
"popularity_module_non_topic_women[10, 26]",-0.918,286.295,-542.385,536.672,1.934,2.528,21919.0,10790.0,1.0
"popularity_module_non_topic_women[10, 27]",-0.442,286.886,-538.217,528.004,1.936,2.574,21980.0,10874.0,1.0
"popularity_module_non_topic_women[10, 28]",3.626,288.516,-551.61,542.9,1.987,2.784,21058.0,10129.0,1.0
"popularity_module_non_topic_women[10, 29]",-1.514,285.722,-545.481,529.92,2.011,2.519,20208.0,11049.0,1.0
"popularity_module_non_topic_women[10, 30]",-2.576,287.697,-548.883,523.716,1.935,2.522,22185.0,11679.0,1.0
"popularity_module_non_topic_women[10, 31]",-0.014,285.215,-531.989,539.502,1.957,2.583,21265.0,10580.0,1.0
"popularity_module_non_topic_women[10, 32]",0.665,283.147,-521.318,543.772,1.997,2.319,20103.0,11455.0,1.0
"popularity_module_non_topic_women[10, 33]",2.051,287.03,-555.645,531.225,2.075,2.512,19114.0,10748.0,1.0
"popularity_module_non_topic_women[10, 34]",-4.05,287.197,-532.749,543.483,2.045,2.445,19740.0,11480.0,1.0
"popularity_module_non_topic_women[10, 35]",-0.851,288.725,-555.186,530.575,1.866,2.538,23973.0,10814.0,1.0
"popularity_module_non_topic_women[10, 36]",2.985,286.78,-546.61,535.985,1.998,2.508,20590.0,10778.0,1.0
"popularity_module_non_topic_women[10, 37]",-3.34,290.402,-571.318,515.766,1.995,2.614,21198.0,10704.0,1.0
"popularity_module_non_topic_women[10, 38]",-1.057,285.431,-523.634,541.713,1.928,2.575,21929.0,10903.0,1.0
"popularity_module_non_topic_women[10, 39]",-0.565,285.064,-521.986,556.407,1.981,2.545,20716.0,11116.0,1.0
"popularity_module_non_topic_women[10, 40]",0.797,285.549,-531.429,551.084,1.988,2.533,20655.0,10976.0,1.0
"popularity_module_non_topic_women[10, 41]",-1.126,288.029,-532.574,543.775,1.908,2.507,22798.0,11579.0,1.0
"popularity_module_non_topic_women[10, 42]",1.22,282.321,-535.307,527.074,1.823,2.415,23957.0,11809.0,1.0
"popularity_module_non_topic_women[10, 43]",0.639,290.107,-565.283,521.668,1.934,2.606,22543.0,10810.0,1.0
"popularity_module_non_topic_women[10, 44]",0.296,286.17,-547.479,525.694,2.031,2.485,19851.0,12113.0,1.0
"popularity_module_non_topic_women[10, 45]",0.946,286.565,-527.459,543.138,2.058,2.506,19413.0,11124.0,1.0
"popularity_module_non_topic_women[10, 46]",-2.856,284.921,-543.505,535.864,2.034,2.411,19643.0,11582.0,1.0
"popularity_module_non_topic_women[10, 47]",-0.64,286.999,-542.563,536.5,1.91,2.612,22581.0,10773.0,1.0
"popularity_module_non_topic_women[10, 48]",-0.102,286.707,-544.731,534.379,1.884,2.504,23147.0,11565.0,1.0
"popularity_module_non_topic_women[10, 49]",-2.7,290.452,-544.723,551.282,1.96,2.649,21987.0,10723.0,1.0
"popularity_module_non_topic_women[10, 50]",2.096,285.232,-516.222,546.768,1.932,2.451,21809.0,11637.0,1.0
"popularity_module_non_topic_women[10, 51]",-2.399,285.587,-551.355,521.183,1.945,2.63,21568.0,11386.0,1.0
"popularity_module_non_topic_women[10, 52]",-0.901,290.342,-556.941,533.809,1.955,2.62,22063.0,11453.0,1.0
"popularity_module_non_topic_women[11, 0]",253.986,84.66,90.706,408.998,14.239,10.153,35.0,410.0,1.08
"popularity_module_non_topic_women[11, 1]",122.938,71.578,-11.569,254.77,4.344,3.075,274.0,4017.0,1.02
"popularity_module_non_topic_women[11, 2]",238.475,105.236,43.627,440.632,16.283,11.839,42.0,308.0,1.06
"popularity_module_non_topic_women[11, 3]",64.644,107.247,-131.729,271.384,21.559,15.428,25.0,111.0,1.11
"popularity_module_non_topic_women[11, 4]",74.757,81.869,-78.399,229.574,6.02,4.263,184.0,3310.0,1.03
"popularity_module_non_topic_women[11, 5]",81.548,78.352,-65.434,228.727,4.633,3.279,285.0,3888.0,1.02
"popularity_module_non_topic_women[11, 6]",226.844,129.95,-3.179,454.942,51.403,38.149,7.0,68.0,1.57
"popularity_module_non_topic_women[11, 7]",245.73,129.409,14.869,469.045,51.331,38.106,7.0,65.0,1.58
"popularity_module_non_topic_women[11, 8]",15.699,104.454,-175.865,213.363,24.122,17.329,19.0,169.0,1.14
"popularity_module_non_topic_women[11, 9]",239.936,117.67,26.345,468.678,20.594,14.695,33.0,282.0,1.08
"popularity_module_non_topic_women[11, 10]",85.09,73.761,-51.843,224.269,6.294,4.46,138.0,3734.0,1.03
"popularity_module_non_topic_women[11, 11]",-1643.077,74.528,-1783.92,-1502.37,5.926,4.222,158.0,2906.0,1.03
"popularity_module_non_topic_women[11, 12]",70.699,82.541,-94.621,215.982,2.533,1.792,1111.0,3078.0,1.01
"popularity_module_non_topic_women[11, 13]",-51.321,79.003,-203.429,91.013,6.932,4.913,131.0,4928.0,1.03
"popularity_module_non_topic_women[11, 14]",-257.527,98.891,-447.844,-77.52,7.347,5.203,183.0,5806.0,1.02
"popularity_module_non_topic_women[11, 15]",-91.14,161.779,-375.742,214.799,53.663,39.235,9.0,74.0,1.34
"popularity_module_non_topic_women[11, 16]",52.158,75.011,-82.171,197.203,7.997,5.674,88.0,2837.0,1.04
"popularity_module_non_topic_women[11, 17]",-50.383,80.72,-202.406,97.365,8.003,5.676,101.0,3197.0,1.03
"popularity_module_non_topic_women[11, 18]",117.769,73.207,-23.007,252.014,8.869,6.299,68.0,1914.0,1.04
"popularity_module_non_topic_women[11, 19]",-166.415,144.997,-443.079,94.316,45.689,33.292,10.0,56.0,1.3
"popularity_module_non_topic_women[11, 20]",333.335,224.822,-120.299,686.828,92.09,68.6,7.0,28.0,1.51
"popularity_module_non_topic_women[11, 21]",52.42,138.099,-183.239,302.528,53.117,39.311,7.0,100.0,1.52
"popularity_module_non_topic_women[11, 22]",171.978,187.69,-156.771,496.966,76.054,56.587,7.0,73.0,1.61
"popularity_module_non_topic_women[11, 23]",-175.999,100.882,-365.661,14.266,9.671,6.857,109.0,3884.0,1.03
"popularity_module_non_topic_women[11, 24]",2.699,284.215,-530.679,532.516,1.964,2.499,20950.0,10724.0,1.0
"popularity_module_non_topic_women[11, 25]",1.127,291.095,-527.973,565.765,2.016,2.594,21263.0,11370.0,1.0
"popularity_module_non_topic_women[11, 26]",-1.227,286.914,-527.92,555.888,1.893,2.555,22996.0,10568.0,1.0
"popularity_module_non_topic_women[11, 27]",-1.047,286.715,-571.593,506.037,1.999,2.495,20551.0,11370.0,1.0
"popularity_module_non_topic_women[11, 28]",-2.126,288.418,-526.824,550.235,1.997,2.578,20888.0,10721.0,1.0
"popularity_module_non_topic_women[11, 29]",2.687,290.792,-550.888,543.756,2.071,2.6,19730.0,10965.0,1.0
"popularity_module_non_topic_women[11, 30]",2.009,291.779,-532.955,567.217,2.002,2.701,21238.0,10626.0,1.0
"popularity_module_non_topic_women[11, 31]",-5.039,287.42,-510.082,570.373,2.038,2.517,19876.0,10697.0,1.0
"popularity_module_non_topic_women[11, 32]",-0.622,289.831,-554.149,528.616,2.076,2.608,19511.0,10664.0,1.0
"popularity_module_non_topic_women[11, 33]",-0.725,289.794,-549.384,534.824,2.051,2.519,19937.0,11536.0,1.0
"popularity_module_non_topic_women[11, 34]",-0.993,285.235,-551.977,522.789,1.977,2.583,20789.0,10983.0,1.0
"popularity_module_non_topic_women[11, 35]",-4.293,292.287,-561.891,534.458,2.026,2.72,20800.0,10565.0,1.0
"popularity_module_non_topic_women[11, 36]",0.384,290.29,-554.432,531.4,2.018,2.521,20728.0,11332.0,1.0
"popularity_module_non_topic_women[11, 37]",0.957,289.057,-535.639,542.015,1.998,2.641,20964.0,10947.0,1.0
"popularity_module_non_topic_women[11, 38]",-0.653,287.851,-559.735,521.201,1.886,2.62,23297.0,10595.0,1.0
"popularity_module_non_topic_women[11, 39]",-1.666,291.247,-537.359,542.001,1.997,2.598,21275.0,10563.0,1.0
"popularity_module_non_topic_women[11, 40]",0.671,290.764,-545.035,547.241,2.087,2.693,19407.0,10486.0,1.0
"popularity_module_non_topic_women[11, 41]",-0.777,288.726,-540.833,533.514,1.95,2.815,21946.0,9965.0,1.0
"popularity_module_non_topic_women[11, 42]",0.96,289.047,-553.765,526.235,1.937,2.604,22278.0,10943.0,1.0
"popularity_module_non_topic_women[11, 43]",4.8,292.33,-532.424,554.548,1.972,2.626,21977.0,11196.0,1.0
"popularity_module_non_topic_women[11, 44]",2.663,285.027,-542.876,531.159,1.88,2.541,22984.0,11413.0,1.0
"popularity_module_non_topic_women[11, 45]",2.391,287.032,-535.135,545.722,1.856,2.553,23929.0,11028.0,1.0
"popularity_module_non_topic_women[11, 46]",1.852,291.148,-544.265,554.997,1.924,2.574,22892.0,12061.0,1.0
"popularity_module_non_topic_women[11, 47]",-0.055,285.663,-539.587,535.169,2.022,2.514,19920.0,11022.0,1.0
"popularity_module_non_topic_women[11, 48]",-0.498,292.258,-558.383,534.721,2.023,2.793,20879.0,10406.0,1.0
"popularity_module_non_topic_women[11, 49]",-0.504,283.597,-530.147,545.434,1.967,2.486,20800.0,11364.0,1.0
"popularity_module_non_topic_women[11, 50]",-1.886,287.901,-552.962,522.539,1.929,2.546,22300.0,10990.0,1.0
"popularity_module_non_topic_women[11, 51]",0.607,287.808,-542.433,531.195,1.974,2.528,21249.0,10344.0,1.0
"popularity_module_non_topic_women[11, 52]",0.455,283.859,-535.699,525.163,1.866,2.445,23094.0,11683.0,1.0
"popularity_module_non_topic_women[12, 0]",91.294,95.158,-90.082,266.91,12.837,9.125,55.0,531.0,1.05
"popularity_module_non_topic_women[12, 1]",-93.379,84.717,-255.784,59.606,1.48,1.046,3282.0,7731.0,1.01
"popularity_module_non_topic_women[12, 2]",-57.6,131.462,-304.342,186.713,13.462,9.548,93.0,714.0,1.03
"popularity_module_non_topic_women[12, 3]",45.183,106.842,-160.344,241.416,19.247,13.741,31.0,121.0,1.08
"popularity_module_non_topic_women[12, 4]",127.968,78.756,-19.412,273.82,3.831,3.078,427.0,5659.0,1.02
"popularity_module_non_topic_women[12, 5]",171.478,76.646,27.618,314.719,1.613,1.141,2260.0,5857.0,1.01
"popularity_module_non_topic_women[12, 6]",280.021,128.571,52.881,503.925,51.258,38.072,7.0,66.0,1.58
"popularity_module_non_topic_women[12, 7]",235.801,129.309,10.99,463.894,51.005,37.842,7.0,63.0,1.56
"popularity_module_non_topic_women[12, 8]",69.611,104.273,-119.126,268.93,24.788,17.825,18.0,138.0,1.15
"popularity_module_non_topic_women[12, 9]",152.811,135.513,-115.227,390.964,17.87,12.701,56.0,585.0,1.05
"popularity_module_non_topic_women[12, 10]",31.558,75.179,-106.976,174.45,4.88,3.455,236.0,5130.0,1.02
"popularity_module_non_topic_women[12, 11]",-295.321,114.522,-508.16,-79.754,1.446,1.023,6273.0,8527.0,1.0
"popularity_module_non_topic_women[12, 12]",136.935,92.614,-34.554,314.026,1.631,1.154,3224.0,6065.0,1.01
"popularity_module_non_topic_women[12, 13]",114.276,80.316,-32.287,270.061,1.493,1.055,2898.0,5563.0,1.01
"popularity_module_non_topic_women[12, 14]",-87.854,85.731,-250.937,69.014,5.487,3.884,243.0,5134.0,1.02
"popularity_module_non_topic_women[12, 15]",-315.036,112.389,-524.51,-103.597,2.079,1.47,2892.0,8598.0,1.01
"popularity_module_non_topic_women[12, 16]",78.48,155.756,-191.396,372.703,56.446,41.551,8.0,53.0,1.44
"popularity_module_non_topic_women[12, 17]",105.961,71.845,-26.316,241.278,6.536,4.633,121.0,3866.0,1.03
"popularity_module_non_topic_women[12, 18]",3.096,77.483,-144.149,147.518,6.826,4.838,128.0,4202.0,1.03
"popularity_module_non_topic_women[12, 19]",35.421,76.841,-107.428,177.582,7.189,5.096,114.0,4004.0,1.03
"popularity_module_non_topic_women[12, 20]",-183.077,149.076,-464.877,88.144,47.217,34.416,10.0,61.0,1.3
"popularity_module_non_topic_women[12, 21]",-790.968,497.262,-1303.78,174.561,240.67,183.385,7.0,29.0,1.54
"popularity_module_non_topic_women[12, 22]",295.86,119.784,74.85,523.395,24.18,17.306,25.0,249.0,1.1
"popularity_module_non_topic_women[12, 23]",156.468,136.974,-86.399,392.353,53.766,39.871,7.0,113.0,1.55
"popularity_module_non_topic_women[12, 24]",-181.767,501.573,-1138.49,393.42,244.86,186.845,5.0,29.0,2.15
"popularity_module_non_topic_women[12, 25]",-124.644,97.839,-306.957,58.256,8.313,5.891,137.0,4662.0,1.03
"popularity_module_non_topic_women[12, 26]",2.121,288.408,-532.224,546.527,1.938,2.57,22128.0,10716.0,1.0
"popularity_module_non_topic_women[12, 27]",0.321,281.808,-518.611,536.01,2.063,2.373,18679.0,10959.0,1.0
"popularity_module_non_topic_women[12, 28]",-0.929,288.151,-530.671,550.65,1.926,2.526,22388.0,11602.0,1.0
"popularity_module_non_topic_women[12, 29]",-0.62,288.034,-538.165,545.157,1.967,2.58,21447.0,11550.0,1.0
"popularity_module_non_topic_women[12, 30]",-2.516,287.305,-560.652,521.703,1.867,2.557,23708.0,10751.0,1.0
"popularity_module_non_topic_women[12, 31]",0.607,283.175,-529.888,525.744,1.902,2.49,22195.0,12009.0,1.0
"popularity_module_non_topic_women[12, 32]",0.707,286.378,-534.83,540.158,2.004,2.462,20450.0,11769.0,1.0
"popularity_module_non_topic_women[12, 33]",-1.701,289.163,-550.44,545.194,2.047,2.657,19936.0,11116.0,1.0
"popularity_module_non_topic_women[12, 34]",-0.394,288.427,-520.602,568.92,1.889,2.529,23315.0,11280.0,1.0
"popularity_module_non_topic_women[12, 35]",-0.897,285.649,-536.932,530.331,1.98,2.412,20843.0,11228.0,1.0
"popularity_module_non_topic_women[12, 36]",1.031,288.464,-519.371,557.005,1.981,2.513,21196.0,11570.0,1.0
"popularity_module_non_topic_women[12, 37]",-0.074,285.215,-524.805,540.497,1.995,2.457,20475.0,11983.0,1.0
"popularity_module_non_topic_women[12, 38]",-1.272,288.254,-540.771,538.374,2.072,2.422,19353.0,11435.0,1.0
"popularity_module_non_topic_women[12, 39]",-3.855,288.511,-534.78,557.353,2.029,2.552,20224.0,10594.0,1.0
"popularity_module_non_topic_women[12, 40]",1.366,287.741,-536.326,538.296,2.026,2.514,20169.0,10845.0,1.0
"popularity_module_non_topic_women[12, 41]",0.816,287.369,-540.913,538.415,1.95,2.719,21716.0,10022.0,1.0
"popularity_module_non_topic_women[12, 42]",4.088,290.053,-526.57,570.918,1.933,2.6,22481.0,10500.0,1.0
"popularity_module_non_topic_women[12, 43]",-3.752,287.638,-539.064,540.8,1.97,2.635,21327.0,9907.0,1.0
"popularity_module_non_topic_women[12, 44]",-3.958,290.082,-560.98,519.292,1.925,2.597,22674.0,11650.0,1.0
"popularity_module_non_topic_women[12, 45]",-1.252,289.779,-550.209,527.918,1.983,2.623,21341.0,10763.0,1.0
"popularity_module_non_topic_women[12, 46]",3.864,290.703,-539.059,555.161,1.896,2.676,23520.0,10453.0,1.0
"popularity_module_non_topic_women[12, 47]",0.648,290.527,-532.186,557.556,1.95,2.63,22250.0,10995.0,1.0
"popularity_module_non_topic_women[12, 48]",0.132,286.895,-510.882,562.922,1.938,2.494,21912.0,11721.0,1.0
"popularity_module_non_topic_women[12, 49]",0.343,287.992,-544.28,539.948,2.079,2.681,19189.0,9995.0,1.0
"popularity_module_non_topic_women[12, 50]",1.118,289.477,-529.881,563.3,1.996,2.537,21050.0,10820.0,1.0
"popularity_module_non_topic_women[12, 51]",0.997,289.897,-527.102,562.684,1.975,2.641,21533.0,11033.0,1.0
"popularity_module_non_topic_women[12, 52]",-0.089,285.665,-541.826,530.229,1.933,2.483,21840.0,11437.0,1.0
"popularity_module_non_topic_women[13, 0]",170.56,132.854,-83.584,412.519,33.628,24.237,16.0,126.0,1.17
"popularity_module_non_topic_women[13, 1]",20.689,109.602,-189.209,219.716,6.979,4.941,248.0,5768.0,1.02
"popularity_module_non_topic_women[13, 2]",-142.996,129.634,-392.748,92.528,15.653,11.116,67.0,3296.0,1.04
"popularity_module_non_topic_women[13, 3]",-92.001,93.557,-271.73,79.585,4.764,3.371,403.0,7430.0,1.02
"popularity_module_non_topic_women[13, 4]",203.83,72.063,66.703,335.85,9.541,6.781,57.0,1482.0,1.05
"popularity_module_non_topic_women[13, 5]",219.832,96.971,37.974,401.384,24.184,17.421,16.0,165.0,1.16
"popularity_module_non_topic_women[13, 6]",-152.068,110.282,-370.733,42.939,4.547,3.217,540.0,9057.0,1.01
"popularity_module_non_topic_women[13, 7]",-33.617,90.056,-204.828,133.345,4.002,2.832,517.0,7807.0,1.01
"popularity_module_non_topic_women[13, 8]",-703.499,164.019,-964.505,-443.373,54.346,45.509,8.0,79.0,1.45
"popularity_module_non_topic_women[13, 9]",-79.228,114.232,-301.774,123.76,6.099,4.316,316.0,8104.0,1.01
"popularity_module_non_topic_women[13, 10]",-122.369,110.406,-333.442,80.583,1.279,0.906,7435.0,9234.0,1.0
"popularity_module_non_topic_women[13, 11]",202.551,94.988,22.465,378.988,13.634,9.699,49.0,553.0,1.06
"popularity_module_non_topic_women[13, 12]",380.897,68.164,247.22,505.061,7.263,5.153,88.0,4348.0,1.03
"popularity_module_non_topic_women[13, 13]",-20.245,117.815,-243.515,199.619,2.804,1.983,1760.0,9687.0,1.01
"popularity_module_non_topic_women[13, 14]",51.716,91.541,-121.304,222.672,1.246,0.881,5412.0,9956.0,1.01
"popularity_module_non_topic_women[13, 15]",141.66,109.103,-60.924,337.761,38.526,28.299,8.0,80.0,1.41
"popularity_module_non_topic_women[13, 16]",112.888,74.78,-26.522,253.859,1.269,0.897,3471.0,6819.0,1.01
"popularity_module_non_topic_women[13, 17]",-43.452,104.072,-242.943,147.302,4.378,3.097,552.0,7241.0,1.01
"popularity_module_non_topic_women[13, 18]",98.566,108.688,-105.617,300.565,1.648,1.165,4351.0,8475.0,1.0
"popularity_module_non_topic_women[13, 19]",1.601,77.728,-142.947,147.636,2.088,1.477,1367.0,6367.0,1.01
"popularity_module_non_topic_women[13, 20]",-110.578,111.085,-316.245,98.298,1.313,0.938,7199.0,9382.0,1.0
"popularity_module_non_topic_women[13, 21]",-102.501,121.991,-320.952,134.361,25.96,18.604,22.0,133.0,1.12
"popularity_module_non_topic_women[13, 22]",-537.159,188.361,-876.189,-183.971,28.915,20.588,41.0,342.0,1.06
"popularity_module_non_topic_women[13, 23]",-111.856,112.747,-319.755,103.407,5.519,3.906,396.0,7951.0,1.01
"popularity_module_non_topic_women[13, 24]",141.903,96.871,-35.711,325.144,29.737,21.634,11.0,91.0,1.28
"popularity_module_non_topic_women[13, 25]",63.976,111.152,-149.463,271.521,3.927,2.778,840.0,7140.0,1.01
"popularity_module_non_topic_women[13, 26]",-453.872,179.129,-788.374,-145.666,2.263,2.224,9637.0,6244.0,1.0
"popularity_module_non_topic_women[13, 27]",52.227,97.871,-132.809,234.224,11.773,8.36,69.0,3964.0,1.04
"popularity_module_non_topic_women[13, 28]",210.064,108.962,3.791,411.251,5.919,4.189,337.0,6243.0,1.02
"popularity_module_non_topic_women[13, 29]",74.147,89.411,-94.902,242.578,10.879,7.726,67.0,1872.0,1.04
"popularity_module_non_topic_women[13, 30]",284.697,89.558,116.663,452.219,22.971,16.565,15.0,126.0,1.18
"popularity_module_non_topic_women[13, 31]",-42.964,91.524,-217.262,122.348,1.34,0.948,4666.0,9577.0,1.01
"popularity_module_non_topic_women[13, 32]",56.949,78.715,-90.33,204.367,1.526,1.079,2665.0,6835.0,1.01
"popularity_module_non_topic_women[13, 33]",17.106,126.712,-223.491,249.856,22.88,16.335,30.0,191.0,1.08
"popularity_module_non_topic_women[13, 34]",13.7,92.938,-164.434,185.497,2.088,1.477,1980.0,7022.0,1.01
"popularity_module_non_topic_women[13, 35]",-372.662,205.47,-736.431,-16.917,5.239,5.497,3495.0,1504.0,1.0
"popularity_module_non_topic_women[13, 36]",212.497,135.147,-48.837,458.198,1.737,1.228,6052.0,8018.0,1.0
"popularity_module_non_topic_women[13, 37]",-85.525,123.554,-314.425,146.87,6.344,4.489,374.0,7494.0,1.01
"popularity_module_non_topic_women[13, 38]",-57.28,130.659,-296.759,193.634,11.706,8.297,124.0,551.0,1.03
"popularity_module_non_topic_women[13, 39]",-5.155,136.32,-260.522,251.071,21.824,15.549,39.0,300.0,1.06
"popularity_module_non_topic_women[13, 40]",-45.422,127.603,-282.758,197.061,17.969,12.78,49.0,212.0,1.05
"popularity_module_non_topic_women[13, 41]",111.413,89.484,-62.242,274.864,8.08,5.974,123.0,3794.0,1.03
"popularity_module_non_topic_women[13, 42]",-154.395,110.688,-355.691,60.03,1.501,1.061,5349.0,8976.0,1.01
"popularity_module_non_topic_women[13, 43]",261.645,74.385,119.939,399.044,1.429,1.011,2720.0,5759.0,1.01
"popularity_module_non_topic_women[13, 44]",275.13,98.246,98.311,455.724,34.348,25.211,8.0,97.0,1.39
"popularity_module_non_topic_women[13, 45]",275.396,98.436,96.538,454.14,34.371,25.225,8.0,97.0,1.39
"popularity_module_non_topic_women[13, 46]",104.21,75.178,-35.524,247.628,9.973,7.089,57.0,887.0,1.05
"popularity_module_non_topic_women[13, 47]",-59.944,116.529,-284.42,150.787,4.615,3.265,611.0,8914.0,1.01
"popularity_module_non_topic_women[13, 48]",-371.55,204.204,-745.393,-22.822,7.246,5.126,730.0,3622.0,1.01
"popularity_module_non_topic_women[13, 49]",69.017,94.376,-107.896,244.865,2.155,1.524,1535.0,9172.0,1.01
"popularity_module_non_topic_women[13, 50]",33.412,162.929,-255.675,341.423,53.65,39.205,9.0,91.0,1.33
"popularity_module_non_topic_women[13, 51]",20.656,89.062,-154.262,181.699,1.493,1.056,3554.0,6399.0,1.01
"popularity_module_non_topic_women[13, 52]",1.586,290.57,-543.346,543.512,2.009,2.508,20907.0,11251.0,1.0
"popularity_module_non_topic_women[14, 0]",217.802,129.511,-22.985,458.56,32.079,23.102,16.0,139.0,1.16
"popularity_module_non_topic_women[14, 1]",28.175,109.325,-173.834,236.841,11.943,8.474,85.0,3767.0,1.03
"popularity_module_non_topic_women[14, 2]",-135.316,126.47,-367.528,109.124,13.992,9.929,80.0,860.0,1.03
"popularity_module_non_topic_women[14, 3]",134.341,74.138,-2.226,274.863,9.401,6.679,63.0,1212.0,1.05
"popularity_module_non_topic_women[14, 4]",250.597,70.402,119.254,382.457,12.456,8.889,32.0,323.0,1.08
"popularity_module_non_topic_women[14, 5]",26.136,123.07,-209.149,246.903,23.787,17.006,26.0,191.0,1.09
"popularity_module_non_topic_women[14, 6]",-27.601,88.873,-188.517,144.684,7.265,5.147,146.0,6263.0,1.02
"popularity_module_non_topic_women[14, 7]",-424.953,178.503,-770.088,-107.824,2.084,1.473,6578.0,9387.0,1.01
"popularity_module_non_topic_women[14, 8]",95.964,74.362,-41.303,232.318,7.241,5.134,107.0,5501.0,1.03
"popularity_module_non_topic_women[14, 9]",-142.134,106.312,-346.273,50.661,6.189,4.381,285.0,8178.0,1.02
"popularity_module_non_topic_women[14, 10]",-411.306,289.777,-820.33,175.086,81.534,59.039,21.0,113.0,1.32
"popularity_module_non_topic_women[14, 11]",47.052,96.179,-134.929,225.648,10.53,7.472,83.0,4291.0,1.03
"popularity_module_non_topic_women[14, 12]",-403.066,182.161,-745.144,-79.479,1.902,1.408,9190.0,8953.0,1.0
"popularity_module_non_topic_women[14, 13]",-186.952,106.188,-380.675,13.526,2.062,1.458,2789.0,8680.0,1.01
"popularity_module_non_topic_women[14, 14]",-105.697,126.238,-340.775,133.372,15.321,10.881,67.0,4891.0,1.04
"popularity_module_non_topic_women[14, 15]",124.317,85.903,-37.274,284.124,9.298,6.598,85.0,4777.0,1.03
"popularity_module_non_topic_women[14, 16]",-13.118,119.244,-242.595,204.337,6.737,4.768,313.0,9568.0,1.01
"popularity_module_non_topic_women[14, 17]",-287.675,223.863,-711.972,105.041,19.672,13.942,102.0,373.0,1.03
"popularity_module_non_topic_women[14, 18]",59.33,91.72,-116.084,229.293,2.45,1.732,1163.0,7343.0,1.01
"popularity_module_non_topic_women[14, 19]",222.471,103.111,42.569,414.567,36.976,27.195,8.0,95.0,1.42
"popularity_module_non_topic_women[14, 20]",119.564,74.633,-22.067,257.969,1.475,1.043,2564.0,6245.0,1.01
"popularity_module_non_topic_women[14, 21]",-392.643,197.112,-768.626,-46.529,15.16,10.739,128.0,251.0,1.02
"popularity_module_non_topic_women[14, 22]",-35.941,105.059,-227.519,165.459,3.891,2.753,697.0,4345.0,1.01
"popularity_module_non_topic_women[14, 23]",132.917,108.966,-62.854,347.797,1.604,1.134,4600.0,8378.0,1.0
"popularity_module_non_topic_women[14, 24]",58.905,72.257,-78.553,193.303,1.43,1.012,2565.0,7774.0,1.01
"popularity_module_non_topic_women[14, 25]",87.54,82.533,-66.322,240.292,1.131,0.8,5316.0,8644.0,1.0
"popularity_module_non_topic_women[14, 26]",147.231,94.185,-24.323,324.345,27.004,19.572,12.0,113.0,1.23
"popularity_module_non_topic_women[14, 27]",83.249,87.982,-79.122,251.47,9.486,6.73,86.0,4130.0,1.03
"popularity_module_non_topic_women[14, 28]",221.484,90.677,60.412,393.034,27.766,20.197,11.0,103.0,1.27
"popularity_module_non_topic_women[14, 29]",-18.148,117.353,-245.272,196.261,6.769,4.791,314.0,6477.0,1.02
"popularity_module_non_topic_women[14, 30]",-442.729,170.731,-762.984,-135.076,1.471,1.129,14863.0,10294.0,1.0
"popularity_module_non_topic_women[14, 31]",133.384,90.997,-37.717,302.3,14.268,10.163,41.0,338.0,1.06
"popularity_module_non_topic_women[14, 32]",161.043,114.08,-58.065,374.33,2.922,2.185,1511.0,6182.0,1.01
"popularity_module_non_topic_women[14, 33]",132.591,86.107,-28.848,293.409,14.491,10.333,35.0,574.0,1.07
"popularity_module_non_topic_women[14, 34]",86.468,77.115,-59.921,230.154,1.304,0.922,3502.0,6962.0,1.0
"popularity_module_non_topic_women[14, 35]",-57.05,91.62,-231.281,112.68,1.239,0.876,5415.0,8406.0,1.0
