,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"popularity_module_non_topic_women[2, 27]",0.543,279.61,-514.801,537.844,0.383,0.466,532059.0,301957.0,1.0
"popularity_module_non_topic_women[2, 28]",-0.291,280.273,-525.742,529.222,0.403,0.46,484686.0,301463.0,1.0
"popularity_module_non_topic_women[2, 29]",-0.789,279.763,-527.971,525.744,0.402,0.459,484410.0,302083.0,1.0
"popularity_module_non_topic_women[2, 30]",-0.161,280.675,-532.31,522.471,0.379,0.474,548068.0,300882.0,1.0
"popularity_module_non_topic_women[2, 31]",-0.365,280.093,-524.432,530.129,0.377,0.474,552562.0,294744.0,1.0
"popularity_module_non_topic_women[2, 32]",-0.082,279.754,-527.264,526.231,0.381,0.472,538801.0,298736.0,1.0
"popularity_module_non_topic_women[2, 33]",-0.888,279.73,-526.072,527.751,0.378,0.468,548672.0,301666.0,1.0
"popularity_module_non_topic_women[2, 34]",-0.145,280.896,-528.681,527.661,0.374,0.482,563447.0,297599.0,1.0
"popularity_module_non_topic_women[2, 35]",-0.158,280.295,-531.09,522.619,0.392,0.479,511733.0,292433.0,1.0
"popularity_module_non_topic_women[2, 36]",-0.448,280.284,-529.329,523.674,0.382,0.473,538422.0,302234.0,1.0
"popularity_module_non_topic_women[2, 37]",-0.196,280.312,-530.36,524.206,0.399,0.467,493451.0,301093.0,1.0
"popularity_module_non_topic_women[2, 38]",-0.602,279.794,-532.337,518.708,0.393,0.468,508079.0,297898.0,1.0
"popularity_module_non_topic_women[2, 39]",0.088,279.949,-525.116,528.469,0.396,0.457,500382.0,307490.0,1.0
"popularity_module_non_topic_women[2, 40]",-0.197,279.639,-529.363,521.987,0.386,0.463,524636.0,300961.0,1.0
"popularity_module_non_topic_women[2, 41]",-0.05,279.808,-529.395,522.926,0.366,0.485,583515.0,291349.0,1.0
"popularity_module_non_topic_women[2, 42]",-0.407,280.65,-534.067,521.623,0.38,0.477,545008.0,298649.0,1.0
"popularity_module_non_topic_women[2, 43]",0.084,279.509,-526.992,523.389,0.372,0.473,565846.0,299080.0,1.0
"popularity_module_non_topic_women[2, 44]",0.409,280.159,-521.477,531.428,0.405,0.466,478153.0,295950.0,1.0
"popularity_module_non_topic_women[2, 45]",-0.343,280.117,-522.795,527.757,0.368,0.489,580043.0,292197.0,1.0
"popularity_module_non_topic_women[2, 46]",-0.376,280.608,-527.019,528.734,0.384,0.475,534367.0,300898.0,1.0
"popularity_module_non_topic_women[2, 47]",-0.826,280.132,-525.521,528.378,0.395,0.462,503662.0,299306.0,1.0
"popularity_module_non_topic_women[2, 48]",-0.178,279.975,-531.06,522.267,0.411,0.455,464973.0,300103.0,1.0
"popularity_module_non_topic_women[2, 49]",-0.332,280.317,-519.322,535.903,0.415,0.461,456991.0,298423.0,1.0
"popularity_module_non_topic_women[2, 50]",0.028,280.56,-524.494,529.982,0.381,0.47,541623.0,301660.0,1.0
"popularity_module_non_topic_women[2, 51]",-0.1,280.232,-526.748,526.647,0.383,0.472,535372.0,298648.0,1.0
"popularity_module_non_topic_women[2, 52]",-0.627,279.46,-524.406,526.821,0.378,0.474,546434.0,297723.0,1.0
"popularity_module_non_topic_women[2, 53]",0.009,279.955,-523.179,528.236,0.383,0.467,533390.0,304652.0,1.0
"popularity_module_non_topic_women[3, 0]",-26.201,129.017,-273.655,212.518,18.012,12.81,51.0,139.0,1.04
"popularity_module_non_topic_women[3, 1]",465.602,109.13,261.661,671.78,14.947,10.627,53.0,324.0,1.04
"popularity_module_non_topic_women[3, 2]",57.841,108.622,-148.053,259.699,0.422,0.298,66319.0,135697.0,1.0
"popularity_module_non_topic_women[3, 3]",-93.169,86.367,-257.436,67.183,0.578,0.409,22315.0,113008.0,1.0
"popularity_module_non_topic_women[3, 4]",-1099.203,105.412,-1296.25,-900.359,20.176,14.422,27.0,154.0,1.09
"popularity_module_non_topic_women[3, 5]",152.116,90.623,-19.297,321.157,0.391,0.277,53699.0,120237.0,1.0
"popularity_module_non_topic_women[3, 6]",96.023,78.492,-51.706,243.338,0.334,0.236,55328.0,111157.0,1.0
"popularity_module_non_topic_women[3, 7]",106.412,90.828,-64.424,277.223,0.491,0.347,33859.0,135758.0,1.0
"popularity_module_non_topic_women[3, 8]",-59.736,109.81,-264.609,148.098,0.428,0.303,65750.0,137909.0,1.0
"popularity_module_non_topic_women[3, 9]",345.074,99.004,159.505,531.671,0.919,0.697,11502.0,112240.0,1.0
"popularity_module_non_topic_women[3, 10]",-93.321,96.516,-273.174,90.162,0.426,0.301,51344.0,122462.0,1.0
"popularity_module_non_topic_women[3, 11]",45.69,79.985,-104.281,196.529,0.334,0.236,57447.0,115802.0,1.0
"popularity_module_non_topic_women[3, 12]",13.495,91.658,-158.735,186.275,0.648,0.458,19879.0,120900.0,1.0
"popularity_module_non_topic_women[3, 13]",42.174,94.357,-135.591,218.672,0.522,0.369,32704.0,102156.0,1.0
"popularity_module_non_topic_women[3, 14]",-22.972,83.73,-181.724,133.309,0.571,0.404,21531.0,104949.0,1.0
"popularity_module_non_topic_women[3, 15]",1.775,81.662,-151.255,155.581,0.334,0.236,59731.0,121652.0,1.0
"popularity_module_non_topic_women[3, 16]",74.397,112.599,-136.134,287.744,5.365,3.796,440.0,117031.0,1.01
"popularity_module_non_topic_women[3, 17]",0.292,280.275,-531.76,523.947,0.401,0.46,487374.0,303576.0,1.0
"popularity_module_non_topic_women[3, 18]",0.458,280.026,-526.323,526.82,0.381,0.469,540229.0,300587.0,1.0
"popularity_module_non_topic_women[3, 19]",0.14,280.675,-525.159,531.621,0.382,0.469,539517.0,300781.0,1.0
"popularity_module_non_topic_women[3, 20]",-0.121,280.357,-532.374,520.794,0.406,0.463,476032.0,301346.0,1.0
