,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"popularity_module_non_topic_women[8, 9]",-2.656,237.329,-387.856,410.647,98.349,73.358,6.0,33.0,1.72
"popularity_module_non_topic_women[8, 10]",-59.398,264.057,-485.638,416.856,106.183,78.939,6.0,18.0,1.66
"popularity_module_non_topic_women[8, 11]",25.026,216.889,-337.328,436.073,84.026,62.23,7.0,48.0,1.59
"popularity_module_non_topic_women[8, 12]",-24.763,274.942,-481.53,531.245,104.407,77.176,7.0,46.0,1.58
"popularity_module_non_topic_women[8, 13]",20.023,186.813,-373.053,330.791,61.757,45.141,10.0,35.0,1.37
"popularity_module_non_topic_women[8, 14]",-103.1,260.393,-570.45,316.631,106.316,79.168,6.0,19.0,1.74
"popularity_module_non_topic_women[8, 15]",-115.151,175.397,-423.204,197.797,46.621,33.67,14.0,50.0,1.23
"popularity_module_non_topic_women[8, 16]",137.44,207.842,-214.196,562.243,69.596,51.141,9.0,21.0,1.36
"popularity_module_non_topic_women[8, 17]",-103.106,214.208,-577.639,238.876,81.166,59.984,7.0,14.0,1.59
"popularity_module_non_topic_women[8, 18]",82.342,246.192,-327.369,521.225,103.849,77.621,6.0,14.0,1.9
"popularity_module_non_topic_women[8, 19]",-37.349,228.14,-463.776,369.304,94.129,70.176,6.0,15.0,1.81
"popularity_module_non_topic_women[9, 0]",-457.873,148.709,-720.899,-199.749,49.02,35.824,10.0,22.0,1.35
"popularity_module_non_topic_women[9, 1]",173.306,152.897,-77.094,485.619,58.365,44.665,7.0,28.0,1.5
"popularity_module_non_topic_women[9, 2]",260.539,168.324,-35.448,567.05,46.006,33.267,14.0,52.0,1.22
"popularity_module_non_topic_women[9, 3]",112.118,226.769,-314.147,560.824,90.046,66.854,6.0,12.0,1.71
"popularity_module_non_topic_women[9, 4]",-97.888,237.305,-588.146,385.607,95.904,71.336,6.0,16.0,1.77
"popularity_module_non_topic_women[9, 5]",150.108,220.481,-214.975,514.864,56.253,40.743,19.0,18.0,1.15
"popularity_module_non_topic_women[9, 6]",244.177,247.554,-143.713,731.628,86.827,63.744,9.0,43.0,1.43
"popularity_module_non_topic_women[9, 7]",-6.641,328.338,-642.912,562.884,135.284,100.842,6.0,24.0,1.77
"popularity_module_non_topic_women[9, 8]",8.779,221.854,-367.542,421.407,84.074,62.134,7.0,34.0,1.55
"popularity_module_non_topic_women[9, 9]",-55.256,242.973,-543.712,294.037,76.605,55.821,10.0,26.0,1.31
"popularity_module_non_topic_women[9, 10]",-129.698,261.043,-633.139,293.182,107.467,80.099,6.0,19.0,1.78
"popularity_module_non_topic_women[9, 11]",-88.704,225.958,-614.133,284.9,92.652,69.027,6.0,13.0,1.78
"popularity_module_non_topic_women[9, 12]",75.095,196.716,-318.22,374.821,73.135,53.956,8.0,37.0,1.52
"popularity_module_non_topic_women[9, 13]",-32.571,196.981,-346.729,388.562,69.755,51.25,9.0,45.0,1.43
"popularity_module_non_topic_women[9, 14]",-18.456,295.705,-553.25,474.848,125.039,93.486,6.0,22.0,1.86
"popularity_module_non_topic_women[9, 15]",-20.093,170.353,-388.623,272.729,56.387,41.22,9.0,26.0,1.38
"popularity_module_non_topic_women[9, 16]",71.902,232.59,-380.716,469.156,98.353,73.535,6.0,23.0,1.79
"popularity_module_non_topic_women[9, 17]",67.817,191.162,-253.869,477.749,75.07,55.672,7.0,30.0,1.6
"popularity_module_non_topic_women[9, 18]",34.249,180.191,-337.574,337.392,65.327,48.089,8.0,29.0,1.5
"popularity_module_non_topic_women[9, 19]",15.276,203.791,-338.379,391.096,62.514,45.477,11.0,45.0,1.29
"popularity_module_non_topic_men[0, 0]",581.615,146.498,320.051,840.471,59.02,43.886,6.0,19.0,1.74
"popularity_module_non_topic_men[0, 1]",113.704,183.265,-262.06,410.33,81.897,61.664,5.0,13.0,2.1
"popularity_module_non_topic_men[0, 2]",144.285,180.657,-128.165,514.746,78.441,60.173,6.0,12.0,1.79
"popularity_module_non_topic_men[0, 3]",-32.776,99.365,-220.85,139.649,30.83,22.443,11.0,15.0,1.3
"popularity_module_non_topic_men[0, 4]",-129.748,172.462,-451.081,167.297,70.501,52.506,6.0,16.0,1.86
"popularity_module_non_topic_men[0, 5]",-234.749,139.534,-487.089,46.534,45.746,33.419,9.0,29.0,1.34
"popularity_module_non_topic_men[0, 6]",-376.807,175.668,-702.821,-63.529,78.291,58.929,5.0,29.0,2.22
"popularity_module_non_topic_men[0, 7]",-46.057,98.894,-205.22,169.278,39.537,29.375,8.0,17.0,1.47
"popularity_module_non_topic_men[0, 8]",-39.147,109.936,-281.866,143.54,40.451,29.816,8.0,26.0,1.51
"popularity_module_non_topic_men[0, 9]",280.123,117.781,62.985,481.171,34.382,24.943,12.0,28.0,1.27
"popularity_module_non_topic_men[0, 10]",-500.451,249.015,-824.045,-17.435,112.048,84.445,7.0,24.0,1.67
"popularity_module_non_topic_men[0, 11]",223.267,118.272,39.35,467.504,38.649,28.229,10.0,44.0,1.34
"popularity_module_non_topic_men[0, 12]",-216.018,274.296,-804.443,257.581,92.119,71.625,9.0,24.0,1.37
"popularity_module_non_topic_men[0, 13]",165.007,242.739,-294.99,576.686,101.262,75.589,6.0,16.0,1.75
"popularity_module_non_topic_men[0, 14]",-183.219,320.34,-864.825,297.035,139.618,104.778,6.0,25.0,1.93
"popularity_module_non_topic_men[0, 15]",47.5,209.495,-355.776,420.106,76.161,56.078,8.0,27.0,1.47
"popularity_module_non_topic_men[0, 16]",63.99,258.851,-411.669,552.781,106.779,79.605,6.0,32.0,1.81
"popularity_module_non_topic_men[0, 17]",141.296,296.066,-365.689,716.155,118.35,87.929,6.0,25.0,1.68
"popularity_module_non_topic_men[0, 18]",131.016,317.636,-326.987,818.73,132.684,106.465,7.0,13.0,1.63
"popularity_module_non_topic_men[0, 19]",-140.252,307.707,-630.805,470.407,136.867,102.988,5.0,11.0,2.25
"popularity_module_non_topic_men[1, 0]",435.762,103.004,257.777,641.303,30.477,22.126,12.0,106.0,1.26
"popularity_module_non_topic_men[1, 1]",-177.485,101.644,-358.036,24.745,37.167,27.38,8.0,26.0,1.5
"popularity_module_non_topic_men[1, 2]",51.811,123.08,-182.944,281.781,43.76,32.162,8.0,23.0,1.45
"popularity_module_non_topic_men[1, 3]",87.005,90.477,-81.372,279.099,29.959,21.901,9.0,42.0,1.39
"popularity_module_non_topic_men[1, 4]",-41.981,134.373,-249.58,197.017,51.453,38.063,8.0,26.0,1.46
"popularity_module_non_topic_men[1, 5]",-30.603,151.644,-269.468,267.096,53.549,39.334,9.0,28.0,1.38
"popularity_module_non_topic_men[1, 6]",-133.46,89.084,-298.586,31.486,21.602,15.545,18.0,14.0,1.17
"popularity_module_non_topic_men[1, 7]",111.662,194.42,-233.448,442.748,76.072,56.394,7.0,19.0,1.55
"popularity_module_non_topic_men[1, 8]",-343.89,200.689,-674.539,-14.126,75.854,56.317,8.0,43.0,1.49
"popularity_module_non_topic_men[1, 9]",34.189,151.169,-267.168,330.175,57.711,42.68,8.0,14.0,1.53
"popularity_module_non_topic_men[1, 10]",-293.972,345.509,-981.37,251.448,149.817,112.359,5.0,11.0,2.03
"popularity_module_non_topic_men[1, 11]",-165.35,380.875,-814.4,436.324,171.704,129.439,5.0,47.0,2.12
"popularity_module_non_topic_men[1, 12]",-4.909,371.754,-811.652,493.15,167.287,126.077,6.0,19.0,2.01
"popularity_module_non_topic_men[1, 13]",112.672,312.378,-369.96,724.119,136.714,102.654,6.0,17.0,1.72
"popularity_module_non_topic_men[1, 14]",-128.678,300.627,-788.879,314.013,124.72,93.04,6.0,14.0,1.88
"popularity_module_non_topic_men[1, 15]",-8.127,260.126,-465.473,557.451,104.978,78.073,6.0,16.0,1.71
"popularity_module_non_topic_men[1, 16]",118.059,267.954,-431.0,534.447,103.172,76.363,7.0,17.0,1.59
"popularity_module_non_topic_men[1, 17]",-64.019,445.768,-768.098,656.279,208.288,157.834,5.0,16.0,2.36
"popularity_module_non_topic_men[1, 18]",-70.805,245.778,-664.536,281.185,74.049,54.318,12.0,12.0,1.25
"popularity_module_non_topic_men[1, 19]",8.232,204.074,-368.249,362.439,79.32,58.764,7.0,23.0,1.69
"popularity_module_non_topic_men[2, 0]",-902.312,202.731,-1280.808,-563.848,90.129,67.815,5.0,14.0,2.15
"popularity_module_non_topic_men[2, 1]",99.575,253.579,-350.387,523.613,117.582,88.998,5.0,15.0,2.54
"popularity_module_non_topic_men[2, 2]",269.324,132.015,63.179,560.252,54.025,40.802,6.0,13.0,1.77
"popularity_module_non_topic_men[2, 3]",90.615,143.147,-145.112,326.254,56.128,41.618,7.0,35.0,1.61
"popularity_module_non_topic_men[2, 4]",85.319,190.083,-306.335,400.315,80.504,60.201,6.0,20.0,1.9
"popularity_module_non_topic_men[2, 5]",288.87,241.917,-202.022,688.559,109.429,82.532,6.0,14.0,1.81
"popularity_module_non_topic_men[2, 6]",-84.687,252.625,-497.524,327.089,117.085,88.615,5.0,13.0,2.46
"popularity_module_non_topic_men[2, 7]",191.816,185.7,-142.39,505.734,80.137,60.065,6.0,19.0,1.96
"popularity_module_non_topic_men[2, 8]",121.501,204.183,-249.014,473.399,79.75,59.111,7.0,41.0,1.55
"popularity_module_non_topic_men[2, 9]",-53.633,234.349,-482.263,307.404,82.855,60.867,9.0,82.0,1.37
"popularity_module_non_topic_men[2, 10]",-84.792,222.959,-551.125,319.306,90.69,67.505,6.0,13.0,1.72
"popularity_module_non_topic_men[2, 11]",-75.2,300.55,-597.487,452.308,125.62,93.792,6.0,28.0,1.74
"popularity_module_non_topic_men[2, 12]",-4.033,394.011,-619.768,736.058,162.54,121.176,6.0,19.0,1.75
"popularity_module_non_topic_men[2, 13]",-61.378,320.487,-768.392,350.591,134.104,100.14,7.0,46.0,1.6
"popularity_module_non_topic_men[2, 14]",-7.239,209.495,-381.13,388.841,73.419,53.897,8.0,21.0,1.51
"popularity_module_non_topic_men[2, 15]",-54.143,215.427,-506.568,297.868,79.367,58.506,7.0,14.0,1.51
"popularity_module_non_topic_men[2, 16]",79.424,194.912,-325.231,457.84,77.678,57.693,7.0,14.0,1.69
"popularity_module_non_topic_men[2, 17]",-131.129,306.433,-746.056,430.782,132.716,99.518,5.0,11.0,2.02
"popularity_module_non_topic_men[2, 18]",-76.186,328.17,-715.927,392.731,142.876,107.209,6.0,15.0,1.84
"popularity_module_non_topic_men[2, 19]",40.244,373.514,-520.835,809.576,168.497,127.033,5.0,15.0,2.24
"popularity_module_non_topic_men[3, 0]",476.885,178.633,146.083,733.856,80.707,60.86,5.0,26.0,2.11
"popularity_module_non_topic_men[3, 1]",56.963,204.082,-401.585,372.646,82.231,61.146,6.0,14.0,1.68
"popularity_module_non_topic_men[3, 2]",-985.118,107.888,-1177.767,-753.186,25.382,18.246,18.0,42.0,1.18
"popularity_module_non_topic_men[3, 3]",-62.358,183.523,-370.49,257.403,81.223,61.077,5.0,21.0,2.14
"popularity_module_non_topic_men[3, 4]",101.586,180.031,-241.567,409.153,74.601,55.645,6.0,13.0,1.78
"popularity_module_non_topic_men[3, 5]",293.008,170.562,-9.999,539.294,72.923,54.594,6.0,36.0,1.76
"popularity_module_non_topic_men[3, 6]",-71.043,298.895,-652.404,415.246,121.909,90.77,6.0,11.0,1.7
"popularity_module_non_topic_men[3, 7]",15.679,401.139,-831.262,695.414,187.464,142.058,5.0,11.0,2.59
"popularity_module_non_topic_men[3, 8]",-104.525,262.988,-635.606,311.752,112.287,84.05,6.0,11.0,2.01
"popularity_module_non_topic_men[3, 9]",-154.186,392.142,-844.025,439.719,171.346,128.631,6.0,21.0,1.81
"popularity_module_non_topic_men[3, 10]",63.569,291.182,-398.284,537.716,121.888,91.022,6.0,39.0,1.72
"popularity_module_non_topic_men[3, 11]",3.682,297.591,-561.121,509.246,125.48,93.785,6.0,17.0,1.88
"popularity_module_non_topic_men[3, 12]",-102.417,230.549,-453.1,340.801,88.187,65.231,8.0,43.0,1.44
"popularity_module_non_topic_men[3, 13]",-23.096,242.064,-466.643,382.483,81.676,59.788,9.0,39.0,1.35
"popularity_module_non_topic_men[3, 14]",-128.528,210.473,-609.187,239.658,79.408,58.661,7.0,17.0,1.55
"popularity_module_non_topic_men[3, 15]",125.488,310.902,-508.675,682.235,131.157,98.034,6.0,11.0,1.84
"popularity_module_non_topic_men[3, 16]",-286.599,265.308,-764.45,142.207,103.103,82.067,7.0,16.0,1.56
"popularity_module_non_topic_men[3, 17]",-126.607,274.43,-693.929,256.288,111.443,82.937,6.0,18.0,1.76
"popularity_module_non_topic_men[3, 18]",-209.679,258.27,-628.214,255.257,110.43,82.675,6.0,13.0,1.87
"popularity_module_non_topic_men[3, 19]",36.177,246.18,-422.352,512.958,95.303,70.576,8.0,18.0,1.51
"popularity_module_non_topic_men[4, 0]",186.904,159.508,-148.453,405.472,67.437,50.419,6.0,14.0,1.67
"popularity_module_non_topic_men[4, 1]",-173.116,233.751,-601.244,235.554,101.381,76.035,5.0,17.0,2.02
"popularity_module_non_topic_men[4, 2]",-472.815,146.245,-721.908,-188.056,53.176,39.154,8.0,31.0,1.46
"popularity_module_non_topic_men[4, 3]",296.841,120.442,97.834,540.06,45.517,33.631,7.0,18.0,1.59
"popularity_module_non_topic_men[4, 4]",-24.566,723.676,-1392.884,594.738,357.028,272.924,6.0,14.0,1.78
"popularity_module_non_topic_men[4, 5]",-461.749,670.893,-1058.017,792.625,328.671,250.947,6.0,37.0,1.9
"popularity_module_non_topic_men[4, 6]",-130.106,140.481,-390.296,109.757,51.518,38.617,8.0,30.0,1.5
"popularity_module_non_topic_men[4, 7]",231.625,143.541,11.768,514.97,59.179,44.96,6.0,17.0,1.7
"popularity_module_non_topic_men[4, 8]",14.659,294.073,-593.646,444.887,122.283,91.247,6.0,22.0,1.78
"popularity_module_non_topic_men[4, 9]",60.834,218.152,-301.826,512.212,79.014,58.161,7.0,14.0,1.53
"popularity_module_non_topic_men[4, 10]",-2.414,265.916,-568.882,390.061,105.492,78.314,7.0,16.0,1.64
"popularity_module_non_topic_men[4, 11]",-78.135,190.884,-448.717,287.356,70.315,51.832,7.0,27.0,1.53
"popularity_module_non_topic_men[4, 12]",87.893,262.667,-396.372,499.349,106.832,79.519,6.0,31.0,1.69
"popularity_module_non_topic_men[4, 13]",-156.738,244.788,-689.111,272.601,92.959,68.714,8.0,13.0,1.54
"popularity_module_non_topic_men[4, 14]",12.282,203.46,-475.656,338.949,82.818,61.65,6.0,12.0,1.79
"popularity_module_non_topic_men[4, 15]",2.375,454.356,-887.785,783.628,196.341,147.187,5.0,13.0,2.15
"popularity_module_non_topic_men[4, 16]",141.023,314.948,-348.876,903.867,138.541,104.095,5.0,11.0,2.18
"popularity_module_non_topic_men[4, 17]",26.452,307.598,-440.68,648.884,138.514,104.403,6.0,12.0,1.95
"popularity_module_non_topic_men[4, 18]",-139.178,353.279,-692.404,654.94,156.522,117.716,5.0,12.0,2.03
"popularity_module_non_topic_men[4, 19]",-251.942,254.254,-663.557,179.975,109.807,82.311,6.0,12.0,1.83
"popularity_module_non_topic_men[5, 0]",144.807,97.891,-24.428,333.336,30.038,22.364,13.0,17.0,1.23
"popularity_module_non_topic_men[5, 1]",-86.838,108.205,-299.263,118.917,37.826,27.763,8.0,22.0,1.43
"popularity_module_non_topic_men[5, 2]",161.158,149.955,-163.516,411.739,60.212,44.756,6.0,18.0,1.7
"popularity_module_non_topic_men[5, 3]",-307.927,163.447,-639.91,-55.436,67.491,53.593,7.0,14.0,1.69
"popularity_module_non_topic_men[5, 4]",-35.155,140.147,-280.414,218.598,37.91,27.401,15.0,25.0,1.2
"popularity_module_non_topic_men[5, 5]",-87.127,160.074,-369.784,288.451,65.389,48.695,6.0,11.0,1.71
"popularity_module_non_topic_men[5, 6]",-199.812,180.827,-526.138,116.728,60.81,44.503,9.0,21.0,1.36
"popularity_module_non_topic_men[5, 7]",-605.993,207.519,-1021.54,-271.501,57.514,41.616,13.0,29.0,1.22
"popularity_module_non_topic_men[5, 8]",-395.699,388.058,-1082.997,259.884,166.873,125.02,6.0,15.0,1.99
"popularity_module_non_topic_men[5, 9]",72.363,128.389,-153.041,342.949,38.7,28.125,12.0,23.0,1.28
"popularity_module_non_topic_men[5, 10]",-351.844,219.583,-705.579,36.1,92.381,69.028,6.0,45.0,1.73
"popularity_module_non_topic_men[5, 11]",117.505,188.291,-231.866,472.421,78.688,58.75,6.0,16.0,1.86
"popularity_module_non_topic_men[5, 12]",149.514,212.015,-206.223,548.842,92.67,69.572,5.0,17.0,2.02
"popularity_module_non_topic_men[5, 13]",140.636,139.61,-111.248,374.599,48.232,35.369,8.0,32.0,1.42
"popularity_module_non_topic_men[5, 14]",-43.411,103.111,-230.743,140.04,34.169,24.98,9.0,11.0,1.35
"popularity_module_non_topic_men[5, 15]",215.82,187.126,-175.58,591.205,80.744,60.519,6.0,11.0,1.99
"popularity_module_non_topic_men[5, 16]",240.357,174.456,-33.349,594.833,79.585,60.979,6.0,11.0,1.78
"popularity_module_non_topic_men[5, 17]",-188.844,218.509,-564.348,246.732,65.967,50.299,11.0,20.0,1.3
"popularity_module_non_topic_men[5, 18]",-22.647,249.051,-523.955,442.993,87.484,64.235,8.0,18.0,1.44
"popularity_module_non_topic_men[5, 19]",-17.333,378.972,-691.089,769.325,166.552,125.126,5.0,14.0,2.12
"popularity_module_non_topic_men[6, 0]",188.027,169.739,-103.892,492.062,61.892,47.313,8.0,18.0,1.48
"popularity_module_non_topic_men[6, 1]",593.609,221.909,176.707,955.492,95.345,71.424,6.0,17.0,1.85
"popularity_module_non_topic_men[6, 2]",-709.115,181.716,-1016.523,-388.285,76.003,56.751,6.0,19.0,1.9
"popularity_module_non_topic_men[6, 3]",-17.208,255.372,-524.919,432.077,100.605,74.633,7.0,12.0,1.61
"popularity_module_non_topic_men[6, 4]",-67.684,348.172,-825.345,530.289,135.115,100.083,7.0,12.0,1.57
"popularity_module_non_topic_men[6, 5]",-19.827,321.046,-710.934,454.28,134.531,100.476,7.0,11.0,1.64
"popularity_module_non_topic_men[6, 6]",47.363,264.165,-518.517,443.937,111.201,83.096,6.0,18.0,1.8
"popularity_module_non_topic_men[6, 7]",-296.711,327.74,-878.482,415.259,136.589,101.948,6.0,12.0,1.89
"popularity_module_non_topic_men[6, 8]",164.147,213.904,-224.355,509.752,68.949,50.313,9.0,26.0,1.38
"popularity_module_non_topic_men[6, 9]",-190.866,219.424,-511.359,248.114,83.259,61.539,7.0,29.0,1.58
"popularity_module_non_topic_men[6, 10]",-63.828,244.474,-497.638,375.658,91.446,67.501,8.0,24.0,1.49
"popularity_module_non_topic_men[6, 11]",-115.946,220.936,-524.776,259.885,56.133,40.464,16.0,25.0,1.18
"popularity_module_non_topic_men[6, 12]",22.611,356.952,-691.895,529.764,159.533,120.121,5.0,12.0,2.03
"popularity_module_non_topic_men[6, 13]",-40.643,258.908,-465.776,464.105,103.7,77.061,7.0,48.0,1.67
"popularity_module_non_topic_men[6, 14]",-39.406,302.94,-621.781,519.865,123.436,91.897,7.0,15.0,1.68
"popularity_module_non_topic_men[6, 15]",-85.703,309.484,-578.488,459.156,127.017,94.638,6.0,15.0,1.74
"popularity_module_non_topic_men[6, 16]",191.637,320.286,-283.914,946.525,122.25,90.409,9.0,18.0,1.37
"popularity_module_non_topic_men[6, 17]",-100.291,315.299,-572.96,529.76,135.188,101.245,6.0,32.0,1.81
"popularity_module_non_topic_men[6, 18]",-191.409,146.479,-456.368,89.022,33.598,24.132,20.0,59.0,1.18
"popularity_module_non_topic_men[6, 19]",18.607,371.3,-622.153,740.262,161.064,120.8,6.0,16.0,2.0
"popularity_module_non_topic_men[7, 0]",137.366,213.469,-194.406,527.378,86.694,64.519,7.0,46.0,1.63
"popularity_module_non_topic_men[7, 1]",-278.91,178.311,-603.444,57.715,70.022,52.446,7.0,17.0,1.64
"popularity_module_non_topic_men[7, 2]",294.371,233.908,-80.987,710.743,102.459,76.942,5.0,20.0,2.03
"popularity_module_non_topic_men[7, 3]",-368.635,176.471,-720.736,-55.797,63.958,47.08,8.0,19.0,1.5
"popularity_module_non_topic_men[7, 4]",-330.348,163.128,-656.504,-53.136,62.898,47.284,7.0,20.0,1.6
"popularity_module_non_topic_men[7, 5]",-36.979,139.591,-314.028,201.674,53.936,39.935,7.0,56.0,1.55
"popularity_module_non_topic_men[7, 6]",-174.171,229.681,-592.198,282.947,95.364,71.148,6.0,12.0,1.88
"popularity_module_non_topic_men[7, 7]",-132.079,181.537,-450.457,155.199,52.418,40.483,13.0,54.0,1.26
"popularity_module_non_topic_men[7, 8]",-118.743,195.785,-468.439,253.756,58.902,42.802,12.0,34.0,1.3
"popularity_module_non_topic_men[7, 9]",22.305,173.121,-311.641,337.718,50.737,36.816,12.0,28.0,1.27
"popularity_module_non_topic_men[7, 10]",377.247,147.991,142.132,631.807,65.01,48.837,5.0,18.0,2.06
"popularity_module_non_topic_men[7, 11]",436.748,214.749,39.696,889.807,96.198,72.456,5.0,11.0,2.34
"popularity_module_non_topic_men[7, 12]",-23.371,217.106,-382.579,372.896,76.779,56.404,8.0,17.0,1.44
"popularity_module_non_topic_men[7, 13]",121.199,255.075,-296.468,622.924,92.564,68.146,8.0,13.0,1.52
"popularity_module_non_topic_men[7, 14]",191.795,133.717,-44.818,431.882,53.513,39.763,6.0,20.0,1.72
"popularity_module_non_topic_men[7, 15]",-50.051,210.152,-409.27,386.429,74.202,54.504,8.0,42.0,1.43
"popularity_module_non_topic_men[7, 16]",98.046,334.478,-364.648,737.163,150.573,113.487,5.0,17.0,2.14
"popularity_module_non_topic_men[7, 17]",-54.564,234.034,-500.382,299.834,73.633,53.648,11.0,58.0,1.28
"popularity_module_non_topic_men[7, 18]",-145.936,225.924,-573.326,310.248,88.752,65.821,7.0,17.0,1.63
"popularity_module_non_topic_men[7, 19]",42.376,309.38,-523.071,576.209,135.123,101.432,5.0,22.0,2.06
"popularity_module_non_topic_men[8, 0]",475.947,117.639,283.536,699.523,28.398,21.461,18.0,45.0,1.15
"popularity_module_non_topic_men[8, 1]",-105.407,163.908,-439.355,146.15,66.776,49.811,6.0,17.0,1.68
"popularity_module_non_topic_men[8, 2]",54.817,151.808,-275.318,303.584,63.863,47.719,6.0,13.0,1.81
"popularity_module_non_topic_men[8, 3]",170.946,237.951,-237.416,645.031,100.4,75.045,6.0,12.0,1.87
"popularity_module_non_topic_men[8, 4]",2.988,140.583,-286.752,237.56,39.316,28.46,14.0,29.0,1.22
"popularity_module_non_topic_men[8, 5]",329.268,123.075,117.155,597.007,45.704,34.81,8.0,15.0,1.47
"popularity_module_non_topic_men[8, 6]",-808.594,230.032,-1195.064,-359.379,105.469,79.698,5.0,12.0,2.37
"popularity_module_non_topic_men[8, 7]",112.693,148.223,-207.296,343.724,58.839,43.683,7.0,15.0,1.59
"popularity_module_non_topic_men[8, 8]",144.424,116.164,-53.927,355.214,32.857,23.834,13.0,41.0,1.27
"popularity_module_non_topic_men[8, 9]",37.308,309.651,-603.591,476.805,133.563,100.102,6.0,30.0,1.76
"popularity_module_non_topic_men[8, 10]",-105.099,264.502,-645.991,323.286,103.444,76.682,7.0,12.0,1.66
"popularity_module_non_topic_men[8, 11]",-115.516,355.184,-777.737,550.164,154.274,115.726,5.0,21.0,2.0
"popularity_module_non_topic_men[8, 12]",86.706,312.459,-552.645,639.662,125.572,93.348,6.0,11.0,1.69
"popularity_module_non_topic_men[8, 13]",12.35,255.771,-365.564,541.228,91.301,67.123,10.0,13.0,1.38
"popularity_module_non_topic_men[8, 14]",138.444,216.628,-206.608,516.069,75.836,55.667,9.0,118.0,1.39
"popularity_module_non_topic_men[8, 15]",62.261,425.524,-545.831,848.265,188.441,141.713,6.0,13.0,1.81
"popularity_module_non_topic_men[8, 16]",-34.503,229.988,-473.922,387.108,84.447,62.232,8.0,17.0,1.47
"popularity_module_non_topic_men[8, 17]",-6.493,259.632,-562.793,403.675,103.497,76.872,7.0,15.0,1.68
"popularity_module_non_topic_men[8, 18]",27.996,208.519,-433.196,391.208,67.64,49.378,10.0,51.0,1.35
"popularity_module_non_topic_men[8, 19]",12.369,297.693,-506.234,502.636,126.225,94.404,6.0,26.0,1.9
"popularity_module_non_topic_men[9, 0]",-774.091,129.154,-1020.723,-522.51,43.926,32.173,9.0,42.0,1.37
"popularity_module_non_topic_men[9, 1]",309.632,170.714,20.858,620.154,70.183,52.302,6.0,37.0,1.72
"popularity_module_non_topic_men[9, 2]",400.619,140.024,172.724,707.262,37.324,28.866,17.0,12.0,1.17
"popularity_module_non_topic_men[9, 3]",-274.121,213.76,-669.278,76.956,68.599,50.044,10.0,28.0,1.35
"popularity_module_non_topic_men[9, 4]",185.231,464.7,-767.562,890.576,214.699,162.419,5.0,12.0,2.43
"popularity_module_non_topic_men[9, 5]",67.993,308.539,-543.476,581.979,135.693,101.952,5.0,18.0,2.1
"popularity_module_non_topic_men[9, 6]",63.603,199.821,-349.24,382.624,62.269,45.342,11.0,15.0,1.29
"popularity_module_non_topic_men[9, 7]",-13.767,295.536,-634.638,573.608,104.205,76.534,9.0,13.0,1.36
"popularity_module_non_topic_men[9, 8]",-13.97,206.199,-368.762,374.508,80.379,59.565,7.0,15.0,1.61
"popularity_module_non_topic_men[9, 9]",43.018,280.582,-458.599,690.87,122.682,92.107,5.0,15.0,2.06
"popularity_module_non_topic_men[9, 10]",94.323,332.41,-549.332,653.885,147.498,110.952,5.0,19.0,2.01
"popularity_module_non_topic_men[9, 11]",-87.473,235.291,-456.235,434.819,92.145,68.316,7.0,14.0,1.59
"popularity_module_non_topic_men[9, 12]",-231.199,222.732,-652.879,207.73,80.887,59.552,8.0,21.0,1.48
"popularity_module_non_topic_men[9, 13]",-34.254,258.216,-499.936,364.644,94.787,69.851,9.0,24.0,1.42
"popularity_module_non_topic_men[9, 14]",95.328,264.322,-398.453,536.183,106.792,79.432,6.0,28.0,1.73
"popularity_module_non_topic_men[9, 15]",51.031,223.916,-416.117,502.184,78.572,57.686,8.0,51.0,1.49
"popularity_module_non_topic_men[9, 16]",-83.729,179.086,-394.884,259.747,53.846,39.127,11.0,24.0,1.28
"popularity_module_non_topic_men[9, 17]",172.073,257.301,-242.979,625.135,74.809,54.26,13.0,45.0,1.22
"popularity_module_non_topic_men[9, 18]",-48.114,238.012,-531.257,338.447,87.869,64.785,8.0,28.0,1.54
"popularity_module_non_topic_men[9, 19]",-105.387,294.521,-645.358,426.914,125.558,93.967,6.0,14.0,1.96
